Mojoagung	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Terteg	1	0	0	0	0	\N	KADUS
Arumanis	1	0	0	0	0	\N	STAF KEUANGAN
Kletek	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Mencon	1	0	0	0	0	\N	STAF KASI PEMERINTAHAN
Jetak	1	0	0	0	0	\N	STAF KASI KESRA
Kletek	1	0	0	0	0	\N	KAUR KEUANGAN
Terteg	1	0	0	0	0	\N	KADES
Pucakwangi	1	0	0	0	0	\N	STAF KEUANGAN
Wateshaji	1	0	0	0	0	\N	STAF PEMERINTAHAN
Grogolsari	1	0	0	0	0	\N	KASI PEMBANGUNAN
Tanjungsekar	1	0	0	0	0	\N	KAUR KEUANGAN
Srikaton	1	0	0	0	0	\N	STAF KASI KESRA
Ronggo	1	0	0	0	0	\N	STAF KASI PEMERINTAHAN
Plosorejo	1	0	0	0	0	\N	STAF UR ADM DAN UMUM
Sriwedari	1	0	0	0	0	\N	KADUS
Plosorejo	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Sitimulyo	1	0	0	0	0	\N	STAF KEUANGAN
Sokopuluhan	1	0	0	0	0	\N	KADUS
Sumberagung	1	0	0	0	0	\N	KAUR KEUANGAN
Mojoagung	1	0	0	0	0	\N	KADUS
Arumanis	1	0	0	0	0	\N	STAF KADUS
Kepohkencono	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Ronggo	1	0	0	0	0	\N	STAF KADUS
Tanjungsekar	1	0	0	0	0	\N	STAF KESRA
Mencon	1	0	0	0	0	\N	KASI PEMERINTAHAN
Kepohkencono	1	0	0	0	0	\N	KAUR KEUANGAN
Kepohkencono	1	0	0	0	0	\N	STAF KEUANGAN
Mencon	1	0	0	0	0	\N	KADUS
Lumbungmas	1	0	0	0	0	\N	STAF KESRA
Grogolsari	1	0	0	0	0	\N	KASI PEMBANGUNAN
Plosorejo	1	0	0	0	0	\N	SEDES NON PNS
Karangrejo	1	0	0	0	0	\N	STAF PEMBANGUNAN
Kepohkencono	1	0	0	0	0	\N	STAF KADUS
Pucakwangi	1	0	0	0	0	\N	STAF PEMBANGUNAN
Karangrejo	1	0	0	0	0	\N	KASI PEMBANGUNAN
Pucakwangi	1	0	0	0	0	\N	STAF PEMERINTAHAN
Plosorejo	1	0	0	0	0	\N	KADUS
Mantingan	1	0	0	0	0	\N	KASI PEMERINTAHAN
Karangwotan	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Boto	1	0	0	0	0	\N	KADES
Mojoagung	1	0	0	0	0	\N	KAUR KEUANGAN
Triguno	1	0	0	0	0	\N	KADES
Tanjungsekar	1	0	0	0	0	\N	STAF PEMBANGUNAN
Karangwotan	1	0	0	0	0	\N	KASI ADM & UMUM
Jetak	1	0	0	0	0	\N	KASI PEMERINTAHAN
Jetak	1	0	0	0	0	\N	STAF KESRA
Mencon	1	0	0	0	0	\N	KASI PEMERINTAHAN
Pucakwangi	1	0	0	0	0	\N	STAF KASI ADM & UMUM
Karangwotan	1	1	0	0	0	\N	Sekretaris Desa / PNS
Arumanis	1	0	0	0	0	\N	STAF URUSAN KEUANGAN
Sitimulyo	1	0	0	0	0	\N	KAUR ADM & UMUM
Jetak	1	0	0	0	0	\N	STAF PEMBANGUNAN
Kepohkencono	1	0	0	0	0	\N	STAF KESOS
Wateshaji	1	0	0	0	0	\N	SEDES NON PNS
Plosorejo	1	0	0	0	0	\N	KASI PEMBANGUNAN
Sidomukti	1	0	0	0	0	\N	KAUR KEUANGAN
Mojoagung	1	0	0	0	0	\N	KASI PEMERINTAHAN
Kepohkencono	1	0	0	0	0	\N	KADES
Sukorukun	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Tegalwero	1	0	0	0	0	\N	KASI PEMBANGUNAN
Terteg	1	0	0	0	0	\N	KADES
Sokopuluhan	1	0	0	0	0	\N	STAF UR ADM DAN UMUM
Sokopuluhan	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Bodeh	1	0	0	0	0	\N	KASI PEMBANGUNAN
Wateshaji	1	0	0	0	0	\N	KASI PEMERINTAHAN
Pelemgede	1	0	0	0	0	\N	KASI PEMERINTAHAN
Sumberejo	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Plosorejo	1	0	0	0	0	\N	SEDES NON PNS
Karangwotan	1	0	0	0	0	\N	KADUS
Terteg	1	0	0	0	0	\N	KASI PEMERINTAHAN
Bumiayu	1	0	0	0	0	\N	STAF KADUS
Lumbungmas	1	0	0	0	0	\N	KADES
Sitimulyo	1	0	0	0	0	\N	STAF PEMBANGUNAN
Sitimulyo	1	0	0	0	0	\N	STAF KESRA
Trikoyo	1	0	0	0	0	\N	STAF PEMBANGUNAN
Triguno	1	0	0	0	0	\N	KASI PEMERINTAHAN
Bodeh	1	0	0	0	0	\N	STAF KEUANGAN
Bodeh	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Triguno	1	0	0	0	0	\N	STAF KASI KESRA
Karangrejo Lor	1	0	0	0	0	\N	KADUS
Sriwedari	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Sitimulyo	1	0	0	0	0	\N	STAF PEMERINTAHAN
Lundo	1	0	0	0	0	\N	Sekretaris Desa / PNS
Pelemgede	1	0	0	0	0	\N	STAF UR ADM DAN UMUM
Mencon	1	0	0	0	0	\N	KADES
Kletek	1	0	0	0	0	\N	KADUS
Kepohkencono	1	0	0	0	0	\N	STAF KESRA
Tanjungsekar	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Jetak	1	0	0	0	0	\N	KAUR ADM & UMUM
Kepohkencono	1	0	0	0	0	\N	KASI PEMBANGUNAN
Sriwedari	1	0	0	0	0	\N	KAUR KEUANGAN
Lumbungmas	1	0	0	0	0	\N	KASI PEMBANGUNAN
Pucakwangi	1	0	0	0	0	\N	KAUR ADM & UMUM
Arumanis	1	0	0	0	0	\N	KASI PEMBANGUNAN
Sitimulyo	1	0	0	0	0	\N	STAF KASI PEMBANGUNAN
Grogolsari	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Lumbungmas	1	0	0	0	0	\N	STAF KADUS
Jetak	1	0	0	0	0	\N	STAF KEUANGAN
Sumberan	1	0	0	0	0	\N	STAF KESRA
Sumberarum	1	0	0	0	0	\N	STAF KADUS
Sokopuluhan	1	0	0	0	0	\N	KASI PEMERINTAHAN
Lumbungmas	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Kepohkencono	1	0	0	0	0	\N	KAUR KEUANGAN
Grogolsari	1	0	0	0	0	\N	STAF KESRA
Triguno	1	0	0	0	0	\N	STAF KASI PEMBANGUNAN
Batursari	1	0	0	0	0	\N	KADES
Jetak	1	0	0	0	0	\N	KASI PEMERINTAHAN
Tegalwero	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Grogolsari	1	0	0	0	0	\N	STAF KESRA
Mantingan	1	0	0	0	0	\N	KAUR PEMERINTAHAN
Sumberejo	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Plosorejo	1	0	0	0	0	\N	KASI PEMBANGUNAN
Sitimulyo	1	0	0	0	0	\N	KADES
Triguno	1	0	0	0	0	\N	KAUR KEUANGAN
Pelemgede	1	0	0	0	0	\N	SEDES NON PNS
Lundo	1	0	0	0	0	\N	SEDES NON PNS
Sokopuluhan	1	0	0	0	0	\N	STAF SEKSI PEMBANGUNAN
Triguno	1	1	0	0	0	\N	Sekretaris Desa / PNS
Sokopuluhan	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Kletek	1	0	0	0	0	\N	STAF SEKSI PEMERINTAHAN
Mojolampir	1	0	0	0	0	\N	KADUS
Kepohkencono	1	0	0	0	0	\N	STAF URUSAN KEUANGAN
Ronggo	1	0	0	0	0	\N	KAUR ADM & UMUM
Pelemgede	1	0	0	0	0	\N	KADES
Sumberejo	1	0	0	0	0	\N	STAF KAUR KEUANGAN
Karangrejo	1	0	0	0	0	\N	SEDES NON PNS
Jetak	1	0	0	0	0	\N	KAUR ADM & UMUM
Karangwotan	1	0	0	0	0	\N	STAF KEUANGAN
Wateshaji	1	0	0	0	0	\N	KADUS
Mojoagung	1	0	0	0	0	\N	STAF KADUS
Grogolsari	1	0	0	0	0	\N	KASI PEMBANGUNAN
Tegalwero	1	0	0	0	0	\N	STAF KADUS
Karangrejo	1	0	0	0	0	\N	STAF PEMERINTAHAN
Pucakwangi	1	0	0	0	0	\N	KADUS
Grogolsari	1	0	0	0	0	\N	KADUS
Tanjungsekar	1	0	0	0	0	\N	KADUS
Karangrejo	1	0	0	0	0	\N	STAF PEMBANGUNAN
Kepohkencono	1	0	0	0	0	\N	STAF KADUS
Kletek	1	0	0	0	0	\N	KAUR KEUANGAN
Lumbungmas	1	0	0	0	0	\N	KAUR ADM & UMUM
Bodeh	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Sumberarum	1	0	0	0	0	\N	KASI PEMERINTAHAN
Pucakwangi	1	0	0	0	0	\N	STAF KESRA
Ronggo	1	0	0	0	0	\N	KADUS
Sumberagung	1	0	0	0	0	\N	KADUS
Jetak	1	0	0	0	0	\N	KAUR KEUANGAN
Sokopuluhan	1	0	0	0	0	\N	STAF KAUR ADM & UMUM
Terteg	1	0	0	0	0	\N	SEDES NON PNS
Triguno	1	0	0	0	0	\N	STAF KESRA
Sokopuluhan	1	0	0	0	0	\N	STAF KEUANGAN
Terteg	1	0	0	0	0	\N	KADES
Sumberejo	1	0	0	0	0	\N	KAUR ADM & UMUM
Terteg	1	0	0	0	0	\N	KASI KESEJAHTERAAN RAKYAT
Pucakwangi	1	0	0	0	0	\N	STAF KAUR KEUANGAN
Tegalwero	1	0	0	0	0	\N	KASI KASOS
Kebonturi	1	0	0	0	0	\N	KADES
Grogolsari	1	0	0	0	0	\N	KASI PEMERINTAHAN
Karangwotan	1	0	0	0	0	\N	STAF KADUS
Karangwotan	1	0	0	0	0	\N	STAF KADUS
Tegalwero	1	0	0	0	0	\N	KASI PEMBANGUNAN
Pelemgede	1	0	0	0	0	\N	STAF UMUM
Lumbungmas	1	0	0	0	0	\N	KADUS
Sokopuluhan	1	0	0	0	0	\N	KASI PEMBANGUNAN
Mencon	1	0	0	0	0	\N	STAF PEMERINTAHAN
Kepohkencono	1	0	0	0	0	\N	KASI KEUANGAN
Pucakwangi	1	0	0	0	0	\N	PLT SEKDES
Wateshaji	1	0	0	0	0	\N	STAF KADUS
Wateshaji	1	0	0	0	0	\N	KAUR ADM & UMUM
Trikoyo	1	0	0	0	0	\N	STAF UR ADM DAN UMUM
Karangrejo	1	0	0	0	0	\N	STAF KASI PEMBANGUNAN
Tanjungsekar	1	0	0	0	0	\N	KAUR ADM & UMUM
Karangwotan	1	0	0	0	0	\N	KAUR KEUANGAN
Tanjungsekar	1	0	0	0	0	\N	KASI PEMBANGUNAN
Wateshaji	1	0	0	0	0	\N	KAUR KEUANGAN
Sitimulyo	1	0	0	0	0	\N	KAUR ADM & UMUM
Tegalwero	1	0	0	0	0	\N	KAUR ADM & UMUM
Karangwotan	1	0	0	0	0	\N	STAF ADIM DAN UMUM
Grogolsari	1	0	0	0	0	\N	KADUS
Karangrejo	1	0	0	0	0	\N	SEDES NON PNS
Mojoagung	1	0	0	0	0	\N	KAUR KEUANGAN
Triguno	1	0	0	0	0	\N	STAF KEUANGAN
Mencon	1	0	0	0	0	\N	KADUS
Sumberejo	1	0	0	0	0	\N	STAF SEKSI PEMBANGUNAN
Mojoagung	1	0	0	0	0	\N	KASI PEMBANGUNAN
Trikoyo	1	0	0	0	0	\N	KAUR SEKSI PEMBANGUNGAN
Triguno	1	0	0	0	0	\N	STAF PEMERINTAHAN
Kletek	1	0	0	0	0	\N	STAF KAUR KEUANGAN
Kedungpancing	1	0	0	0	0	\N	PERANGKAT DESA
Sidomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Jatisari	1	1	0	0	0	\N	SEDES NON PNS
Sidomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	PERANGKAT DESA
Ngastorejo	1	0	0	0	0	\N	PERANGKAT DESA
Ngastorejo	1	0	0	0	0	\N	PERANGKAT DESA
Tondokerto	1	0	0	0	0	\N	PERANGKAT DESA
Bumirejo	1	0	0	0	0	\N	PERANGKAT DESA
Mintomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sidoarum	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Wetan	1	0	0	0	0	\N	PERANGKAT DESA
Glonggong	1	0	0	0	0	\N	PERANGKAT DESA
Doropayung	1	0	0	0	0	\N	PERANGKAT DESA
Glonggong	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	KADES
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Ngastorejo	1	0	0	0	0	\N	PERANGKAT DESA
Sembaturagung	1	0	0	0	0	\N	PERANGKAT DESA
GrowongKidul	1	1	0	0	0	\N	SEDES NON PNS
Sembaturagung	1	0	0	0	0	\N	PERANGKAT DESA
Karangrowo	1	0	0	0	0	\N	PERANGKAT DESA
Genengmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Trimulyo	1	0	0	0	0	\N	KADES
Kudukeras	1	0	0	0	0	\N	PERANGKAT DESA
Kedungmulyo	1	0	0	0	0	\N	SEDES NON PNS
Sidoarum	1	0	0	0	0	\N	PERANGKAT DESA
Karang	1	0	0	0	0	\N	KADES
Kauman	1	0	0	0	0	\N	PERANGKAT DESA
Trimulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Kulon	1	0	0	0	0	\N	PERANGKAT DESA
Puluhan Tengah	1	1	0	0	0	\N	SEDES NON PNS
Kebonsawahan	1	0	0	0	0	\N	PERANGKAT DESA
Genengmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tajungsari	1	0	0	0	0	\N	PERANGKAT DESA
Glonggong	1	0	0	0	0	\N	PERANGKAT DESA
Kalimulyo	1	0	0	0	0	\N	PERANGKAT DESA
Genengmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Gadingrejo	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
Karangrowo	1	0	0	0	0	\N	PERANGKAT DESA
GrowongLor	1	1	0	0	0	\N	SEDES NON PNS
Sonorejo	1	0	0	0	0	\N	KADES
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Pajeksan	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	PERANGKAT DESA
Bringin	1	0	0	0	0	\N	PERANGKAT DESA
Kauman	1	0	0	0	0	\N	PERANGKAT DESA
GrowongLor	1	0	0	0	0	\N	SEDES NON PNS
Pajeksan	1	0	0	0	0	\N	PERANGKAT DESA
Tlogorejo	1	0	0	0	0	\N	PERANGKAT DESA
Bringin	1	0	0	0	0	\N	PERANGKAT DESA
Karangrowo	1	0	0	0	0	\N	PERANGKAT DESA
Margomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tajungsari	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Pekuwon	1	0	0	0	0	\N	PERANGKAT DESA
Dukutalit	1	0	0	0	0	\N	PERANGKAT DESA
Tluwah	1	0	0	0	0	\N	PERANGKAT DESA
Dukuhmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Plosojenar	1	0	0	0	0	\N	PERANGKAT DESA
Tluwah	1	1	0	0	0	\N	SEDES NON PNS
Karang	1	0	0	0	0	\N	PERANGKAT DESA
Kauman	1	0	0	0	0	\N	SEDES NON PNS
Glonggong	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	PERANGKAT DESA
Sidomulyo	1	0	0	0	0	\N	KADES
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Ketip	1	0	0	0	0	\N	PERANGKAT DESA
Genengmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Dukutalit	1	0	0	0	0	\N	PERANGKAT DESA
Kalimulyo	1	0	0	0	0	\N	PERANGKAT DESA
Karangrejo	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	SEDES NON PNS
Jatisari	1	0	0	0	0	\N	PERANGKAT DESA
Sejomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Jepuro	1	0	0	0	0	\N	KADES
Glonggong	1	0	0	0	0	\N	PERANGKAT DESA
Dukuhmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Kebonsawahan	1	0	0	0	0	\N	PERANGKAT DESA
Plosojenar	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
GrowongKidul	1	0	0	0	0	\N	PERANGKAT DESA
Pekuwon	1	0	0	0	0	\N	PERANGKAT DESA
Dukutalit	1	0	0	0	0	\N	SEDES NON PNS
Jatisari	1	0	0	0	0	\N	PERANGKAT DESA
GrowongLor	1	0	0	0	0	\N	PERANGKAT DESA
Mantingan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
GrowongLor	1	0	0	0	0	\N	PERANGKAT DESA
Glonggong	1	1	0	0	0	\N	SEDES NON PNS
Karangrowo	1	0	0	0	0	\N	PERANGKAT DESA
Sembaturagung	1	0	0	0	0	\N	PERANGKAT DESA
Karangrowo	1	0	0	0	0	\N	PERANGKAT DESA
Dukuhmulyo	1	0	0	0	0	\N	PERANGKAT DESA
GrowongKidul	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Kulon	1	0	0	0	0	\N	PERANGKAT DESA
Karangrowo	1	0	0	0	0	\N	PERANGKAT DESA
Sonorejo	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Kalimulyo	1	0	0	0	0	\N	PERANGKAT DESA
Kropak	1	0	0	0	0	\N	PERANGKAT DESA
Bringin	1	0	0	0	0	\N	PERANGKAT DESA
GrowongKidul	1	0	0	0	0	\N	PERANGKAT DESA
Ketip	1	0	0	0	0	\N	PERANGKAT DESA
Puluhan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Mintomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tluwah	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	PERANGKAT DESA
Mantingan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Jakenan	1	0	0	0	0	\N	PERANGKAT DESA
Tluwah	1	0	0	0	0	\N	PERANGKAT DESA
Agungmulyo	1	0	0	0	0	\N	KADES
Plosojenar	1	0	0	0	0	\N	PERANGKAT DESA
Kedungpancing	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
GrowongKidul	1	0	0	0	0	\N	PERANGKAT DESA
Puluhan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Pajeksan	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sidomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Glonggong	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	SEDES NON PNS
Sonorejo	1	0	0	0	0	\N	PERANGKAT DESA
Dukuhmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	KADES
Plosojenar	1	0	0	0	0	\N	SEDES NON PNS
Sejomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
Doropayung	1	0	0	0	0	\N	PERANGKAT DESA
Pekuwon	1	0	0	0	0	\N	PERANGKAT DESA
Sidomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sembaturagung	1	0	0	0	0	\N	KADES
Bakaran Kulon	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Kulon	1	0	0	0	0	\N	PERANGKAT DESA
GrowongLor	1	0	0	0	0	\N	PERANGKAT DESA
Kedungpancing	1	0	0	0	0	\N	PERANGKAT DESA
Kalimulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Wetan	1	0	0	0	0	\N	PERANGKAT DESA
Mintomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sonorejo	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Wetan	1	1	0	0	0	\N	SEDES NON PNS
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Sejomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Agungmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Puluhan Tengah	1	0	0	0	0	\N	KADES
Karangrejo	1	0	0	0	0	\N	PERANGKAT DESA
Jatisari	1	0	0	0	0	\N	PERANGKAT DESA
Bungasrejo	1	0	0	0	0	\N	PERANGKAT DESA
Sonorejo	1	0	0	0	0	\N	PERANGKAT DESA
Bumirejo	1	0	0	0	0	\N	PERANGKAT DESA
Tlogorejo	1	0	0	0	0	\N	PERANGKAT DESA
Langgenharjo	1	0	0	0	0	\N	PERANGKAT DESA
Tlogorejo	1	0	0	0	0	\N	PERANGKAT DESA
Bumirejo	1	0	0	0	0	\N	PERANGKAT DESA
Mantingan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Mintomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Jatisari	1	0	0	0	0	\N	PERANGKAT DESA
Jakenan	1	0	0	0	0	\N	PERANGKAT DESA
Margomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Mantingan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Pekuwon	1	0	0	0	0	\N	KADES
Kedungpancing	1	0	0	0	0	\N	PERANGKAT DESA
Sidoarum	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	KADES
Kudukeras	1	0	0	0	0	\N	PERANGKAT DESA
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Trimulyo	1	0	0	0	0	\N	KADES
Sendangsoko	1	0	0	0	0	\N	PERANGKAT DESA
Sendangsoko	1	0	0	0	0	\N	PERANGKAT DESA
Dukuhmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Tlogomojo	1	0	0	0	0	\N	PERANGKAT DESA
Tluwah	1	0	0	0	0	\N	PERANGKAT DESA
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Jepuro	1	0	0	0	0	\N	PERANGKAT DESA
Bajomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sidomulyo	1	0	0	0	0	\N	KADES
Genengmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Jakenan	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Dukutalit	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
GrowongKidul	1	0	0	0	0	\N	PERANGKAT DESA
Margomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Kebonsawahan	1	0	0	0	0	\N	PERANGKAT DESA
Pajeksan	1	0	0	0	0	\N	PERANGKAT DESA
Mintomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bendar	1	0	0	0	0	\N	PERANGKAT DESA
Tluwah	1	0	0	0	0	\N	PERANGKAT DESA
Tondomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Pekuwon	1	0	0	0	0	\N	PERANGKAT DESA
Bendar	1	0	0	0	0	\N	PERANGKAT DESA
Bendar	1	0	0	0	0	\N	SEDES NON PNS
Karangrejo	1	0	0	0	0	\N	PERANGKAT DESA
Margomulyo	1	1	0	0	0	\N	SEDES NON PNS
Puluhan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Kauman	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Jatisari	1	1	0	0	0	\N	SEDES NON PNS
Dukutalit	1	0	0	0	0	\N	PERANGKAT DESA
Agungmulyo	1	0	0	0	0	\N	KADES
Sonorejo	1	0	0	0	0	\N	PERANGKAT DESA
Tlogorejo	1	0	0	0	0	\N	PERANGKAT DESA
Kedungmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Bakaran Wetan	1	0	0	0	0	\N	PERANGKAT DESA
Genengmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Puluhan Tengah	1	0	0	0	0	\N	PERANGKAT DESA
Karangrejo Lor	1	0	0	0	0	\N	PERANGKAT DESA
Karang	1	0	0	0	0	\N	PERANGKAT DESA
Tambahmulyo	1	0	0	0	0	\N	PERANGKAT DESA
Karang	1	0	0	0	0	\N	PERANGKAT DESA
Sidomulyo	1	0	0	0	0	\N	PERANGKAT DESA
Sidoarum	1	0	0	0	0	\N	PERANGKAT DESA
Muktiharjo	1	0	0	0	0	\N	PERANGKAT DESA
Gembong	1	0	0	0	0	\N	PERANGKAT DESA
Soko	1	0	0	0	0	\N	PERANGKAT DESA
Pegandan	1	1	0	0	0	\N	SEDES NON PNS
Alasdowo	1	0	0	0	0	\N	PERANGKAT DESA
Klakahkasihan	1	0	0	0	0	\N	PERANGKAT DESA
Plumbungan	1	0	0	0	0	\N	PERANGKAT DESA
Wangunrejo	1	0	0	0	0	\N	PERANGKAT DESA
Gempolsari	1	0	0	0	0	\N	PERANGKAT DESA
Ngawen	1	0	0	0	0	\N	PERANGKAT DESA
Sokokulon	1	0	0	0	0	\N	PERANGKAT DESA
Penambuhan	1	0	0	0	0	\N	KADES
Sunggingwarno	1	1	0	0	0	\N	SEDES NON PNS
Wonosekar	1	0	0	0	0	\N	KADES
Wangunrejo	1	0	0	0	0	\N	PERANGKAT DESA
Wangunrejo	1	0	0	0	0	\N	PERANGKAT DESA
Mojolawaran	1	0	0	0	0	\N	PERANGKAT DESA
Sokokulon	1	0	0	0	0	\N	PERANGKAT DESA
Sokobubuk	1	0	0	0	0	\N	NON AKTIF/PURNA TUGAS
Margorejo	1	1	0	0	0	\N	SEDES NON PNS
Sokobubuk	1	0	0	0	0	\N	PERANGKAT DESA
Sukoharjo	1	0	0	0	0	\N	PERANGKAT DESA
Kedungbulus	1	0	0	0	0	\N	KADES
Dadirejo	1	0	0	0	0	\N	PERANGKAT DESA
Gembong	1	0	0	0	0	\N	PERANGKAT DESA
Tlogoayu	1	0	0	0	0	\N	PERANGKAT DESA
Langenharjo	1	0	0	0	0	\N	PERANGKAT DESA
Klakahkasihan	1	0	0	0	0	\N	PERANGKAT DESA
Bumirejo	1	0	0	0	0	\N	PERANGKAT DESA
Sitiluhur	1	0	0	0	0	\N	KADES
Klakahkasihan	1	0	0	0	0	\N	PERANGKAT DESA
Semirejo	1	0	0	0	0	\N	PERANGKAT DESA
Kedungbulus	1	0	0	0	0	\N	PERANGKAT DESA
Wangunrejo	1	0	0	0	0	\N	PERANGKAT DESA
Ngawen	1	0	0	0	0	\N	PERANGKAT DESA
Badegan	1	0	0	0	0	\N	PERANGKAT DESA
Sitiluhur	1	0	0	0	0	\N	PERANGKAT DESA
Banjarsari	1	0	0	0	0	\N	PERANGKAT DESA
